,Unnamed: 0,TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,dt6_n0_dx,dt6_n0_dy,dt10_n0_dx,dt10_n0_dy,track_id_unique_pred,track_id_parent_pred
22,22,9,2,28983,14,0,465.0492331180835,849.3782025671446,4.623617118032371,-24.719017687073908,9.753569598004788,-55.10135399862486,6.100059242581779,-119.93331509568372,-33.36202498877458,-227.10276507898675,-117.46944851366692,-244.9835008628651,-163.0755722504109,-199.07911080567874,-15.62115648557085,-188.7881589095964,-77.93632040537494,-245.79324779886383,7,0
23,23,2,2,28280,4,0,302.7384115505588,462.5199286677097,-19.45635382299895,2.0650649084529955,-38.698242803860175,3.676726872460165,-66.7942621478089,20.86778477307189,-71.1997792889261,63.90991436387742,-70.62313665827537,87.8417827886368,-73.79571789015637,96.95937084372929,-79.154518389504,38.905401386693136,-60.52903106654748,80.49854579724536,4,0
24,24,4,2,28856,7,0,0.0,754.0056550424127,0.0,8.000060000450048,0.0,26.00019500146255,0.0,63.00047250354396,0.0,117.00087750658169,0.0,158.00118500888755,30.080047263448893,218.03741851891758,0.0,81.00060750455646,0.0,132.00099000742523,8,0
25,25,0,2,31000,16,0,1871.0356788824947,1996.892834513112,1.0924253209143444,-7.410591542433168,3.3161038092521267,-23.779163604382802,-7.965793763667762,-36.851704524963004,-4.409396459127947,-13.153195002288154,-15.0661463152353,-36.92425081988017,-21.51595105394404,-66.61561710092519,-0.3725100939609547,-1.0740757625114838,-15.154110511447694,-47.97361378302685,10,0
26,26,6,2,29530,5,0,1128.015244379057,1163.3022320625114,18.728692722981123,0.1908129775576981,28.601399093864984,-6.593898661840285,74.44396691476686,-7.993715495924334,170.56745093811492,-4.192350127843612,248.6190764567434,1.2318997063878214,316.5820534909776,-26.16194497454603,129.95490085054666,-4.8425162629037,211.4421004940561,2.3819804908187048,5,0
27,27,1,2,28861,1,0,1676.7208539962635,758.6400833438498,-100.31259092266168,-4.065699773475217,-112.92780801457228,-4.554642904418189,-166.35892975203956,2.664757563741091,-330.40045607933894,-108.66935012154795,-377.2233458181725,-121.486268298622,-435.24668559528016,-205.049874797244,-209.0747746052061,-13.1839367752616,-349.3846938917343,-111.23072442973024,1,0
28,28,2,3,42054,4,0,235.9441494027499,483.3877134407816,-5.328936728729872,10.1445054905397,-12.360256241695113,18.037616613621253,-4.405517141117201,43.04212959080553,-3.828874510466477,66.97399801556492,-7.001455742347474,76.0915860706574,27.74496927734581,82.85492803846716,6.265231081261419,59.63076102417347,-11.090770121885981,73.76212264367291,4,0
29,29,4,3,42602,7,0,0.0,817.0061275459567,0.0,11.000082500618534,0.0,18.000135001012495,0.0,54.00040500303771,0.0,95.00071250534359,30.080047263448893,155.0369460153736,42.1833459492414,174.86073886298854,0.0,69.00051750388127,25.32107363535039,131.30798801192418,8,0
30,30,7,3,43244,10,0,765.0566514106291,1167.0321940953436,-8.721931658154062,-6.658709367978872,-7.058371281459357,-16.041502257634875,5.454403469655971,-23.277369560479432,50.81596823341795,-13.867945297591861,106.5161846805371,11.682523487302888,163.1664962867817,47.497833988772534,21.07735878176084,-22.10656093891157,84.82049336996636,-8.998930769171238,6,0
31,31,6,3,43218,5,0,1202.459211293824,1155.3085165665873,25.74037569252777,-0.7275476845154571,55.5109339357798,3.151199233020634,96.12348402334808,3.801365368080724,174.17510954197655,9.225615202312156,242.13808657621075,-18.16822947862169,293.72963584460126,-30.82070686326415,136.99813357928932,10.37569598674304,218.43358331671647,-4.40085246863805,5,0
32,32,5,3,41779,13,0,218.25320809752688,346.56095367411336,-35.81742607163528,8.433219558999099,-64.10825275699347,22.23034482051811,-95.32218904419884,58.08535092834751,-134.30386327327005,83.86792211995646,-88.29359206633828,7.902103787338035,73.31863328039478,51.60291454947259,-113.59052460533549,67.54036163988758,-124.27194265722972,25.288282804739648,3,0
33,33,0,3,44691,16,0,1863.069885118827,1960.0411299881484,-0.410775369838575,21.92064850537986,7.593283669706807,35.777628762451506,3.5563973045398143,23.698509522674843,-7.100352551567539,-0.07254629491717424,-13.550157290276275,-29.763912575962195,-25.504168668785496,-34.606674010992954,-7.188316747779938,-11.12190925806385,-13.408602508958664,-17.677706336234678,10,0
34,34,9,3,42458,14,0,471.1492923606653,729.4448874714609,-9.194247869492813,-40.409609106383535,-21.72121572815263,-68.85484381391268,-39.46208423135636,-107.169449983303,-123.5695077562487,-125.05018576718136,-169.1756314929927,-79.14579570999501,-184.4691194527108,-64.43610123730002,-84.03637964795672,-125.85993270318008,-153.37307359686042,-102.15210077316463,7,0
35,35,3,3,41661,15,0,1904.431126926679,261.20192880156685,-4.307635047658779,20.132262161830173,-2.208252642171601,44.48571956536085,2.8530968644154195,86.32941324920097,32.909942471915194,113.43678351091052,43.15520631967638,117.72359788576557,60.334069203692465,121.34065505262322,10.37722034636181,106.53244234080208,54.784808488397395,117.64380465915592,9,0
36,36,1,3,42525,1,0,1510.361924244224,761.3048409075908,-31.00078753965181,-4.617176493580359,-42.71584485316657,-15.84869433900269,-164.04152632729938,-111.33410768528904,-210.8644160661329,-124.15102586236307,-268.8877558432407,-207.71463236098512,-271.44236438880057,-254.1766667036792,-183.02576413969481,-113.89548199347132,-248.2362109892208,-161.97275356676494,1,0
37,37,8,3,41566,6,0,1297.3664704032146,188.76781022830585,1.2424758019615183,-0.39382453855481,2.993269770024199,-0.7499421472305983,8.479277396250154,-1.842356206262906,4.014883400251165,-13.72639114238197,35.006725516759616,-20.26583761091311,105.85937391554606,-33.196863739700746,11.084468868249132,-7.425473122031432,14.448366776594412,-16.482386368060304,2,0
38,38,8,4,55047,6,0,1305.845747799465,186.9254540220429,1.7378471480917597,-3.1446749892386947,2.605191471998978,-5.583116915768528,-4.4643939959989885,-11.884034936119065,26.52744812050946,-18.423481404650204,97.38009651929589,-31.35450753343784,203.11382640450046,-84.86253608962524,5.969089380344258,-14.6400301617974,41.74500026266196,-18.98360836620085,2,0
39,39,7,4,56593,10,0,770.5110548802852,1143.7548245348635,6.930786541757697,2.4113322372545563,15.622955312104864,1.1708086215678577,45.361564763761976,9.409424262887569,101.06178121088112,34.95989304778232,157.71209281712572,70.77520354925196,199.8941825804942,100.20436433087549,79.3660899003104,14.278438791308188,132.11022050287932,56.55765282296443,6,0
40,40,2,4,55577,4,0,231.5386322616327,526.4298430315871,4.210224750204304,9.271124237386061,10.670748222378618,16.588631433367937,0.5766426306507242,23.931868424759386,-2.595938601230273,33.04945647985187,32.150486418463004,39.812798447661635,88.22965200383257,36.76111878109714,-6.685252980768781,30.71999305286738,7.8229088036198675,34.30064605660175,4,0
41,41,6,4,56614,5,0,1298.582695317172,1159.109881934668,28.413867249716528,1.713106599401044,40.87464955594123,6.574330618662317,78.0516255186285,5.424249834231431,146.01460255286267,-21.969594846702428,197.6061518212532,-34.62207223134487,244.95492372361446,-59.685478972795636,122.3100992933685,-8.202217836718773,172.74214258366212,-25.239367117434085,5,0
42,42,5,4,55378,13,0,122.9310190533281,404.6463046024609,-7.282453318348986,4.041459335004788,-18.26833556113665,9.455010711540073,-38.98167422907122,25.782571191608948,7.028596977860558,-50.18324714100947,168.64082232459361,-6.482436378874923,221.75319201266362,-18.14202617849537,-28.94975361303091,-32.79706812360786,104.90049409932772,-23.932606428092928,3,0
43,43,4,4,56174,7,0,0.0,871.0065325489944,0.0,12.000090000674732,0.0,15.000112500843553,0.0,41.000307502305866,30.080047263448893,101.03654101233587,42.1833459492414,120.86033385995087,46.28420171466389,150.17510216179153,25.32107363535039,77.30758300888647,30.94028646089622,109.86496810441713,8,0
44,44,9,4,55729,14,0,431.68720812930894,622.2754374881579,-17.624195315949642,-15.866011949314046,-44.57429541660037,-18.690482719877078,-84.10742352489234,-17.880735783878325,-129.71354726163636,28.02365427330801,-145.0070352213544,42.733348746002996,-186.06290974317605,28.316847235856585,-113.91098936550408,5.017349210138377,-144.49433236811922,41.38873132485162,7,0
45,45,0,4,58040,16,0,1866.6262824233668,1983.7396395108233,2.2051455768350934,3.3320116108743605,-10.74471405231975,-34.82041878073869,-10.656749856107352,-23.77105581759201,-17.10655459481609,-53.462422098637035,-29.06056597332531,-58.305183533667794,-51.572127363328505,-99.89407849060629,-16.96499981349848,-41.37621585890952,-15.330425348186507,-48.11847851880408,10,0
46,46,1,4,55773,1,0,1346.3203979169245,649.9707332223018,-9.972881737115813,-8.499021075644919,-18.98423781239535,-2.5613743081822804,-46.8228897388335,-12.816918177074056,-104.84622951594132,-96.38052467569605,-107.4008380615012,-142.8425590183901,-130.64022484336942,-188.67133475777854,-84.19468466192143,-50.638645881475895,-108.61841322954771,-143.07596941292832,1,0
47,47,3,4,55289,15,0,1907.2842237910943,347.5313420507678,4.637499294392455,12.62586292122478,7.52412348194639,20.203029091601135,30.05684560749978,27.10737026170955,40.30210945526096,31.394184636564606,57.480972339277066,35.01124180342225,0.0,0.0,51.93171162398198,31.31439140995496,48.81439033013135,31.97891649224198,9,0
48,48,0,5,74243,16,0,1855.9695325672594,1959.9685836932315,0.8185429443947214,-4.272877429543769,-6.308249957391126,-17.605160041317504,-6.449804738708735,-29.691366281045017,-18.40381611721796,-34.534127716075766,-40.91537750722114,-76.12302267301425,-59.864101320563364,-96.40514627284071,-4.6736754920791554,-24.34742270121205,-23.64102120556504,-51.699922135449235,10,0
49,49,9,5,69670,14,0,347.57978460441666,604.3947017042798,-15.36652509163116,10.582498823303922,-29.803565840611725,22.8980849940167,-45.606123736744,45.904390057186326,-60.89961169646205,60.614084529881325,-101.95548621828371,46.19758301973491,-110.71324503874132,15.153155413093483,-60.386908843226884,59.269467108729934,-78.52682868471953,56.163772950443665,7,0
50,50,4,5,70764,7,0,0.0,912.0068400513004,0.0,5.000037500281452,25.32107363535039,36.3072755065806,30.080047263448893,60.03623351003,42.1833459492414,79.86002635764498,46.28420171466389,109.17479465948568,51.17123262019687,130.72054646693073,30.94028646089622,68.86466060211126,42.32942118268981,95.11466971852563,8,0
51,51,1,5,69752,1,0,1299.497508178091,637.1538150452277,-23.652486833264213,-19.254993949296136,-37.37179492308792,-37.82172770440185,-58.02333977710782,-83.563606498622,-60.57794832266767,-130.02564084131606,-83.8173351045359,-175.85441658070442,-151.2707568530416,-260.7371590812321,-61.79552349071422,-130.25905123585426,-61.356092235481356,-141.79382525776703,1,0
52,52,3,5,68895,15,0,1937.3410693985943,374.63871231247737,17.42374191929366,2.783586706279152,21.8748660164822,4.207021148245417,10.24526384776118,4.286814374855055,27.42412673177728,7.903871541712704,0.0,0.0,0.0,0.0,18.757544722631568,4.871546230532432,70.34198515656271,8.859264813236619,9,0
53,53,7,5,71457,10,0,815.8726196440471,1153.164248797751,17.764564006567863,5.8001092498020625,34.00452513654841,4.869014528420621,55.70021644711914,25.550468784894747,112.35052805336376,61.36577928636439,154.53261781673226,90.79494006798792,205.09810752147808,139.67295167913608,86.74865573911734,47.14822856007686,132.2368147912557,75.10948421185003,6,0
54,54,6,5,71489,5,0,1376.6343208358005,1164.5341317688994,27.00836048862857,-6.467212907992232,44.25847377473997,-13.626467670950206,67.9629770342342,-27.393844680933853,119.55452630262472,-40.04632206557631,166.90329820498596,-65.10972880702707,229.29188000008025,-101.1364042459245,94.69051706503365,-30.66361695166552,144.4355497478848,-51.68259588943056,5,0
55,55,2,5,69487,4,0,232.11527489228345,550.3617114563465,-6.926789129967292,0.2374354331776658,-7.261895611419503,6.788124628107994,-3.1725812318809967,9.117588055092485,31.57384378781228,15.880930022902248,87.65300937318187,12.829250356337752,121.22828719087595,22.274686771780466,7.246266172969142,10.368777631842363,59.57441070344879,14.282419967910984,4,0
56,56,8,5,68469,6,0,1301.381353803466,175.04141908592388,1.289451769938978,-1.6934550404867252,10.433483376343247,-2.7559952256783333,30.99184211650845,-6.539446468531139,101.84449051529484,-19.470472597318775,207.5782204004995,-72.97850115350617,186.98541862952493,-74.77792406251484,46.209394258660964,-7.099573430081789,157.03619355827527,-37.644381885893495,2,0
57,57,5,5,69033,13,0,83.94934482425688,430.4288757940698,21.538577345467505,-19.483940105408013,10.031920616040312,-58.57963931521681,46.01027120693178,-75.96581833261844,207.62249655366486,-32.265007570483874,260.7348662417347,-43.92459737010432,246.63267673727592,-34.97329778073015,143.8821683283989,-49.71517761970188,234.89198995284443,-47.355869953010036,3,0
58,58,5,6,92318,13,0,129.95961603118866,354.46305746145134,43.234417263456706,5.757689808485337,97.87189712146716,26.25064071291655,161.61222534673306,43.700810762134545,214.72459503480297,32.0412209625141,200.62240553034408,40.99252055188828,206.0346344999054,28.632366715403123,188.8817187459127,28.609948379608397,211.88748666173458,41.23334887230175,3,0
59,59,4,6,93377,7,0,30.080047263448893,972.0430735613304,-0.12167951245978514,7.135347628826821,0.8602391974473385,8.828427092081256,12.103298685792515,19.823792847614985,16.204154451214993,49.138561149455654,21.091185356747985,70.68431295690073,22.96352765039866,112.2927379823317,12.249373919240925,35.07843620849565,20.033141597997986,58.561308760740175,8,0
60,60,3,6,92359,15,0,1947.5863332463555,378.92552668733236,2.5183040766285103,-1.6067758667975345,8.512280874870385,0.5847318556773757,17.178862884016098,3.617057166857649,0.0,0.0,0.0,0.0,0.0,0.0,60.096721308801534,4.5724504383815665,0.0,0.0,9,0
61,61,6,6,93596,5,0,1444.5972978700347,1137.1402870879656,16.817829810763442,-2.9467637078892035,26.72754003079945,-3.2697722707316643,51.59154926839052,-12.652477384642452,98.94032117075176,-37.71588412609322,161.32890296584603,-73.74255956499064,181.3071400907679,-83.93308412880742,76.47257271365059,-24.288751208496706,135.0124447451376,-55.11047024222079,5,0
62,62,7,6,93656,10,0,871.5728360911662,1178.7147175826458,14.918150711458225,11.067198125519779,31.0484392919982,21.597759775182112,56.6503116062446,35.81531050146964,98.83240136961308,65.24447128309316,149.397891074359,114.12248289424132,167.3360974160435,132.2650568996562,76.53659834413656,49.55901542695528,132.22349018378986,94.5254070288777,6,0
63,63,1,6,92645,1,0,1241.4741684009832,553.5902085466057,-4.352341573607191,-46.79418151277184,-3.7721837136064096,-46.69544473723226,-2.5546085455598586,-46.46203434269403,-25.79399532742809,-92.29081008208249,-93.24741707593377,-177.17355258261009,-80.97920600176327,-158.14871107225338,-3.3327524583735335,-58.23021875914503,-78.13855625362156,-149.30813442646254,1,0
64,64,2,6,92649,4,0,228.94269366040245,559.479299511439,5.6613867235816135,0.4927645726668288,10.41884740485014,1.25118957674988,34.74642501969328,6.763341967809764,90.82559060506287,3.7116623012452687,124.40086842275696,13.157098716687985,152.14186379109574,3.646549965958344,62.74699193532979,5.164831912818499,109.66760982460129,10.50482833931494,4,0
65,65,9,6,92796,14,0,301.9736608676726,650.2990917614659,-8.770422428890697,4.9429755950020535,-14.78078510648288,13.365077051543608,-15.293487959718053,14.709694472694993,-56.34936248153971,0.29319296254857363,-65.10712130199732,-30.75123464409285,-58.745487944616784,-46.712605969934884,-32.92070494797554,10.25938289325734,-65.10796247542117,-9.257945436700084,7,0
66,66,0,6,94874,16,0,1849.5197278285507,1930.2772174121865,1.65039311982423,0.7519462343377654,1.77612924662958,5.343943579832967,-11.954011378509223,-4.842761435030752,-34.465572768512395,-46.43165639196922,-53.41429658185461,-66.71377999179572,-51.981064926157856,-76.04997506471955,-17.191216466856307,-22.00855585440422,-45.9203556768025,-57.0441024726772,10,0
67,67,8,6,92079,6,0,1332.3731959199745,168.50197261739274,4.745931631735402,-0.3147862759102225,15.2175521421525,-0.560126961550651,70.8526483987864,-12.931026128787634,176.58637828399102,-66.43905468497503,155.99357651301648,-68.2384775939837,151.05138327265013,-102.76700590436542,126.04435144176682,-31.104935417362363,167.24746504404382,-62.760415480348215,2,0
68,68,0,7,98339,16,0,1837.5657164500408,1925.4344559771555,-4.957018088420681,-10.148011052569927,-5.237205088347082,-17.165794419373473,-22.51156139000318,-41.588894956938475,-41.46028520334539,-61.871018556764966,-40.02705354764861,-71.2072136296888,15.351085503029704,31.415965746296703,-33.96634429829328,-52.201341037646436,-42.97157245620656,-75.11263927801497,10,0
69,69,3,7,95609,15,0,1964.765196130372,382.54258385419007,39.143531050720185,-1.16529759411452,42.917858424785436,0.9553932715239172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
70,70,5,7,95621,13,0,291.57184137792166,398.16386822358595,16.94236020356749,0.8749853220792829,27.26949339917963,-15.090862382526154,53.112369688069926,-11.659589799620447,39.010180183611055,-2.708290210246276,44.42240915317234,-15.068444046731427,-28.30319433769944,-10.998321503056559,50.27526131500149,-2.467461889832805,33.695969678691824,-12.618457537030963,3,0
71,71,4,7,96758,7,0,42.1833459492414,991.8668664089453,-0.12600574905412287,8.280757135625777,0.14607523344840698,15.254643360880664,4.10085576542248,29.314768301840672,8.987886670955469,50.860520109285744,10.860228964606144,92.4689451347167,19.051080876406782,151.05670358295632,7.929842912205473,38.73751591312521,10.0098573527575,74.52456937325519,8,0
72,72,1,7,95820,1,0,1238.9195598554234,507.12817420391167,1.6246992354258507,-3.619708236244776,-0.7781439128136753,-11.768184416450989,-23.239386781868234,-45.828775739388455,-90.6928085303739,-130.71151823991607,-78.4245974562034,-111.68667672955937,-82.54304203836159,-108.77728310305777,-75.5839477080617,-102.84610008376852,-84.84470423133052,-122.28607120531687,1,0
73,73,2,7,95916,4,0,263.68911868009565,566.2426414792487,14.281960241768902,1.546111587809719,28.00056691563651,-1.5985100549912659,56.07916558536961,-3.051679666564496,89.65444340306368,6.393756748878218,117.3954387714025,-3.1167920018514224,159.98396139747604,-10.159549698071828,74.92118480490802,3.7414863715051747,98.96492400757307,-0.7532094634719897,4,0
74,74,6,7,96992,5,0,1496.1888471384252,1124.4878097033231,12.652504091878654,-7.241202170414,24.88102344526009,-11.636273823854252,47.34877190236125,-25.063406741450766,109.73735369745556,-61.090082180348176,129.7155908223774,-71.28060674416497,134.1000178978745,-67.64178217217204,83.42089547674709,-42.457992857578354,121.52826153067416,-62.97537810131439,5,0
75,75,9,7,96076,14,0,286.68017290795456,665.0087862341609,-4.453454261340312,-0.7235490025099125,-17.62721698825749,-4.4503115794376535,-41.055874521821664,-14.416501510146418,-49.81363334227928,-45.46092911678785,-43.45199998489872,-61.42230044262988,-75.10428190606152,-89.74978194838104,-49.81447451570313,-23.967639909395075,-49.5186751385224,-54.28466234546193,7,0
76,76,7,7,97104,10,0,928.2231476974107,1214.5300280841154,7.653033521080829,10.153750015864944,19.886286737891965,13.743704925485645,42.18208976336848,29.42916078162353,92.74757946811441,78.30717239277168,110.68578580979884,96.44974639818656,0.0,0.0,75.57317857754526,58.71009652740803,102.03059595980189,90.73469603181229,6,0
77,77,8,7,95223,6,0,1403.225844318761,155.5709464886051,18.699124717231143,-5.870715682824963,55.19170304298041,-18.17390928857472,105.73372988520464,-53.5080285561874,85.14092811423006,-55.30745146519607,80.1987348738637,-89.83597977557777,70.60521526018717,-120.9822311085505,96.39481664525738,-49.82938935156059,84.98013159491326,-92.31176118133207,2,0
78,78,5,8,115871,13,0,344.6842110659916,386.5042784239655,-12.97060097023325,-2.316833724185301,-2.8371083730684177,9.192127909787644,-14.102189504458867,8.951299589374171,-8.68996053489758,-3.4088542471109804,-81.41556402576936,0.6612682965638896,-78.85539541921685,6.963070729080018,-19.416400009378094,-0.9588677374105146,-42.36118674649561,-8.29991756626032,3,0
