TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,dt6_n0_dx,dt6_n0_dy,dt10_n0_dx,dt10_n0_dy
5,2,2365,13,0,360.7735591326818,671.2834662626348,49.84633035323697,-35.50642199094375,76.45265315766595,-65.39632756319429,116.55573805296444,-165.64323468279198,-19.566751665532987,-338.8522485528174,-206.6286037921483,-302.4921677680033,-256.1108756404904,-257.1821509486338,89.8007252765455,-278.6829472986867,-142.52035103515485,-324.7225125885214
1,2,2558,1,0,1742.447700496946,721.8461674993969,-10.06085769409856,12.069649619010534,-6.625223684748563,15.20857909819108,4.290371346083475,21.876155393652425,-178.65465451525486,32.239272940034645,-274.80162110588867,23.609979069191237,-415.1115403924168,-74.43680858527739,-65.72684650068254,36.79391584445284,-232.0857762527221,39.45867340819393
8,3,10774,6,0,1254.460287030612,195.7857980227092,2.2795039090824503,-2.035943108516733,8.605848346847553,-2.959538373980081,21.121404561979944,-3.7521757817162613,37.229567398845795,-6.831616457167684,48.28872497358997,-7.8723008254078755,52.68163301781282,-17.82399438921405,32.724190305254524,-4.773446470158888,44.14865917456427,-7.4118123329581636
4,3,11816,7,0,23.565471254625635,740.2243895784725,-23.565471254625635,12.781257963883832,-23.565471254625635,2.781182963321612,-23.565471254625635,10.781242963771545,-23.565471254625635,67.78167046697808,-23.565471254625635,111.78200046945291,-23.565471254625635,155.78233047192782,-23.565471254625635,21.781325464390306,-23.565471254625635,87.78182046810275
3,3,10459,15,0,1935.014512608844,0.0,-25.85166592903943,48.3177346719786,-46.64559864266994,106.53611101269077,-43.702514838178786,165.6042970824419,-34.30400768285699,253.46137454755382,-27.928793269380087,327.5511901262932,-14.822988165180051,371.19893580907967,-44.28798359241159,214.1139924117819,-34.89102072982337,281.334190963397
1,3,11804,1,0,1732.3868428028477,733.9158171184074,3.4356340093499966,3.138929479180547,16.82675527033166,14.814665573009165,2.961179080502461,8.822297337147688,-188.39221925020547,25.217455576594034,-313.35277448874945,-25.392038704825158,-418.5594489167156,-83.07844556479291,-155.97857972924567,20.65856645196709,-253.02570609827535,22.771847295603038
0,3,13900,16,0,1842.013815103613,2039.0152926146948,32.00024000180042,0.0,29.254470037383047,-23.711073762591692,40.40365789922771,-30.247585222933374,34.10932494056601,-73.71942760230151,23.12675854696477,-59.65552602570301,21.098817547613407,-80.21219565372941,30.114289099795997,-49.5330496440165,20.645294645375316,-57.05351412116647
5,3,11645,13,0,410.6198894859188,635.777044271691,26.606322804429002,-29.889905572250537,55.456164880472095,-71.38397907055628,65.18328021952993,-184.71140299588168,-148.15667707769168,-297.43001664210897,-269.58528659959086,-246.93672988507961,-315.27124502630613,-212.3228465595921,-4.060643226936008,-284.3532393864218,-228.1841074600271,-280.78287103857855
6,3,12509,5,0,1023.5599733117616,1180.0874752140885,13.264125712520807,-1.4861313116994097,28.20772367304357,-7.640749779554881,86.50943283713491,-11.675711437786731,154.4110412731313,-19.63329643694237,253.91962582898626,-24.23080320757845,327.1177545069316,-14.03578938850751,123.18396379027672,-16.594430174018953,204.63961367459024,-25.506506332016443
9,3,12014,14,0,446.3891998015337,875.5800433441849,3.460028775244212,0.7614146829929496,6.999918778851737,-2.071113695037866,16.704054964390878,-13.978524991489394,29.60364339597453,-113.46340220448441,-7.421903264491278,-234.0146943669406,-78.82388819793248,-282.9355415047568,23.283650434582057,-50.92085846411419,15.565844689638652,-186.54476497910753
2,3,11247,4,0,307.8945112737396,452.2833075378502,4.5892993973474745,7.432717643486569,10.629524729805157,8.90051651257977,8.196103223211992,15.819657681169529,-59.75030023525765,21.30317782177667,-84.94342724143993,59.15654217870394,-68.46146500780102,93.16473491735884,-24.612453546179722,12.301686038312482,-77.27929859971954,41.248911393471076
7,3,12927,10,0,758.9003798566482,1433.435845778078,-20.34379682350027,-30.693102543249548,-44.160399827030794,-56.35404610002115,-38.595390161958896,-114.3154250545633,15.906623002680364,-228.20031808726776,6.356578723693473,-286.5370928997784,41.781752897165006,-289.06456462478195,6.254558854658171,-180.29095267274374,-2.5656601041732756,-273.0623610507139
6,4,19392,5,0,1036.8240990242823,1178.6013439023889,14.943597960522766,-6.154618467855471,47.22850759217771,-6.853464533536908,91.1911453547748,-15.299111839877241,165.63511226954162,-23.292827335801572,261.75859629288965,-19.49146196772085,339.81022181151815,-14.06721213348942,119.79254444863977,-21.893010501717526,221.14604620532145,-20.141628102780942
8,4,17697,6,0,1256.7397909396946,193.74985491419247,6.326344437765101,-0.923595265463348,13.241909785212329,-1.368544921043906,25.354099333260365,-2.4697373644187053,40.626679463520304,-4.9820446858866205,49.10595685977046,-6.824400892149527,44.64156286377147,-18.70843582826859,35.80770162849058,-2.685437324772579,43.6199492335445,-5.731986833117219
3,4,17428,15,0,1909.1628466798045,48.3177346719786,-20.79393271363051,58.218376340712176,-17.103660783397345,98.5255271479936,-19.064027963169796,137.88467236962302,-4.731719753125162,212.88419412958825,-1.8786228887097425,299.21360737878916,28.17822271879004,326.3209776404988,-11.597654420349954,187.07409486648353,-6.939972395296763,257.3699136949491
5,4,18404,13,0,437.22621229034775,605.8871386994406,28.849842076043107,-41.49407349830574,40.10308489529848,-100.24690711959772,13.348072118879545,-213.2866197354924,-218.9730041928208,-259.3261850253271,-314.2951932370196,-201.2408340969796,-353.2768674660908,-175.45826290537065,-96.01940482319895,-273.45592098962317,-283.08125694981425,-237.095840204809
9,4,18871,14,0,449.84922857677805,876.3414580271779,3.5398900036075247,-2.8325283780308155,8.038457645977303,-9.507178539200368,15.200004541305475,-26.963255460033228,21.300063783887254,-146.89657055571698,-18.162020447469107,-254.06602053902,-102.26944397236143,-271.94675632289835,24.953574139310263,-82.06460945865808,-0.4211519442653753,-215.75141436962963
7,4,19751,10,0,738.5565830331482,1402.7427432348286,-23.81660300353053,-25.660943556771603,-48.50562146673724,-56.41156005861058,13.538984368371985,-116.52874869904848,26.500068377481057,-235.71054913948547,31.954471847137032,-258.9879186999649,77.316036610899,-249.5784944370773,34.774605391986256,-175.6465717624451,19.4416970960217,-251.75205139712034
0,4,20744,16,0,1874.0140551054133,2039.0152926146948,-2.745769964417377,-23.711073762591692,0.7679628904011224,-41.690008961249305,-2.9783762229187687,-42.12245810158333,-10.94416998658653,-78.97416262654633,-7.387772682046716,-55.27565310387149,-18.04452253815407,-79.0467089214635,0.337727586333358,-65.90162170596614,-3.3508863168797234,-43.19653386409482
1,4,18651,1,0,1735.8224768121975,737.0547465975881,13.391121260981665,11.675736093828617,10.915595030832037,6.667576295461345,-59.10162281593398,21.585336746261763,-225.46055256797356,24.25009431000285,-389.5020788952729,-87.08401337528618,-436.32496863410637,-99.90093155236023,-172.02943083050627,17.030693841843572,-268.1763974211401,8.40139997100016
2,4,18142,4,0,312.4838106710871,459.7160251813368,6.0402253324576805,1.4677988690932011,11.31832003674333,6.460257088285913,-9.745399120528248,2.8039034863729166,-76.53966126833714,23.67168825944481,-80.94517840945434,66.71381785025034,-80.36853577880362,90.64568627500972,-48.44364192438843,6.480630358833082,-88.89991751003225,41.70930487306606
4,4,18670,7,0,0.0,753.0056475423563,0.0,-10.000075000562221,0.0,-8.000060000449935,0.0,1.0000075000564266,0.0,64.00048000360039,0.0,118.00088500663809,0.0,159.00119250894397,0.0,27.00020250151897,0.0,82.00061500461288
9,5,22176,14,0,453.38911858038557,873.508929649147,4.498567642369778,-6.674650161169553,9.704136185539141,-11.907411296451528,16.28373165573032,-48.84974476907632,8.565925910786916,-184.47365128406966,-39.326105767026256,-267.0995041103032,-121.17585906760011,-258.5317291215636,22.603724617122793,-111.39228850944653,-14.421822043343013,-231.94358067190274
4,5,21985,7,0,0.0,743.0055725417941,0.0,2.0000150001122847,0.0,8.000060000449935,0.0,19.00014250106869,0.0,85.00063750478114,0.0,140.00105000787505,0.0,174.00130500978764,0.0,65.00048750365647,0.0,109.00081750613128
1,5,21993,1,0,1749.2135980731794,748.7304826914167,-2.475526230149626,-5.008159798367274,-13.865576189829197,-5.992368235861478,-172.80533499957733,5.843900878957925,-269.852461368607,7.957181722593872,-412.86608189337034,-107.25877054475971,-473.36857672835225,-130.831661595485,-205.21897452053713,10.402790003584869,-330.1795297590811,-40.20670427783432
5,5,21612,13,0,466.07605436639085,564.3930652011347,11.253242819255377,-58.752833621291984,9.727115339057832,-113.32742392532543,-59.51680810740811,-212.96926031586557,-283.64027234049917,-209.39889196802227,-350.42748863141173,-155.7053012636691,-360.5881321966665,-153.44812951247292,-203.6128419581638,-226.04603757155274,-325.04145148006296,-175.55275081452328
6,5,22668,5,0,1051.767696984805,1172.4467254345336,32.284909631654955,-0.6988460656814368,58.30170916409134,-4.03496165823185,94.97624011723316,-8.953680394464072,176.43189000154666,-17.865756552461562,275.22886558208353,-11.623736900464337,351.874984339624,-14.379806573626185,126.20331760008776,-11.992546657387493,225.71190215594265,-16.590053428023566
8,5,21005,6,0,1263.0661353774597,192.82625964872912,6.915565347447227,-0.4449496555805581,12.515556215132392,-0.7926374077361801,24.11834195840697,-1.8139080961788068,35.54281082771672,-4.4522739589780835,44.51745957009711,-9.045480615924873,39.60467019594535,-19.47829560329197,28.62371905199825,-3.8720780831876027,39.68287662674243,-4.912762451427795
0,5,24143,16,0,1871.268285140996,2015.304218852103,3.5137328548185,-17.97893519865761,11.149187861844666,-6.5365114603416705,0.8598190624129529,-25.821975881424805,-8.609175392007728,-33.342440358574784,-2.436857140794245,-28.232567730405435,-14.480209629341973,-59.60851258841557,4.854854903182968,-50.0083538397098,-6.127711490418278,-35.944452263111316
7,5,23034,10,0,714.7399800296174,1377.0817996780565,-24.68901846320671,-30.750616501838977,5.565009665071899,-57.96137895454217,50.414958681688965,-123.93690657272259,41.59473972285753,-216.70831495069274,62.70186139242526,-230.91564290593877,118.89720362099742,-218.1174416305037,60.06702282971116,-171.8462719872466,50.516978550724275,-230.18304679975722
3,5,20891,15,0,1888.3689139661733,106.53611101269077,3.690271930233166,40.307150807281424,2.9430838044911525,59.06818606975109,2.3576150502583455,107.57788139909115,11.754577912846573,174.7980799507063,23.552809119313224,253.62109395930185,66.39589735171421,270.88618800606577,12.341590959812947,146.92526353486306,18.716805373289844,221.01507911360244
2,5,21468,4,0,318.52403600354467,461.18382405043,5.2780947042856505,4.992458219192713,-2.433421506593163,6.9191411685897615,-35.241978275984884,3.4011695257327124,-87.90882332952471,32.348394880891306,-82.77517899170772,74.51714321854321,-93.3355502412286,89.41532283909419,-70.3798249650628,12.402661309196901,-95.57295197124509,50.256025666124174
1,6,25376,1,0,1746.7380718430295,743.7223228930493,-11.390049959679573,-0.9842084374942032,-70.01721784676603,14.917760450800413,-182.9450258613383,10.363117546382227,-279.09199245197215,1.7338236755388152,-419.4019117385003,-96.3129639789298,-484.6123585880263,-144.39023555222343,-236.37614759880557,17.582518014541506,-400.41767392610495,-93.75158967074753
9,6,25584,14,0,457.88768622275535,866.8342794879775,5.205568543169363,-5.232761135281977,7.161546895328172,-17.456076920832857,16.91511649333296,-72.55743091945772,-8.459609590242678,-206.24423583042926,-70.77477351004677,-263.2493247196967,-140.11146745895047,-239.54149278968126,13.26160613790995,-137.38939201651658,-26.200478093446407,-244.5588419998196
4,6,25377,7,0,0.0,745.0055875419064,0.0,6.000045000337651,0.0,9.000067500506361,0.0,35.000262501968905,0.0,90.0006750050628,0.0,141.0010575079316,25.32107363535039,203.3085280159745,0.0,72.00054000405032,0.0,126.00094500708803
2,6,24884,4,0,323.8021307078304,466.1762822696227,-7.711516210878812,1.926682949397048,-21.063719157271574,-3.6563536019129974,-59.76196196113175,0.020373270547167976,-100.21823754677557,35.24904778478015,-81.59275022381905,76.84219219533236,-98.94875142696644,90.97355381483179,-87.85798130508047,17.211431171158893,-92.26349844619767,60.25356076196442
6,6,26150,5,0,1084.05260661646,1171.747879368852,26.01679953243638,-3.3361155925504136,43.962637762597076,-8.445647306340334,72.56403685646205,-15.039545968180619,173.91753861314373,-13.288163569244034,255.4047382566532,-6.0636668155216285,336.84018799408045,-20.840215270902718,118.40660467736393,-16.439362802264668,214.53008870071199,-12.637997434183944
5,6,24950,13,0,477.3292971856462,505.64023157984286,-1.5261274801975446,-54.57459030403345,-26.755012776418933,-113.0397126158947,-136.12248971849743,-173.20901387002544,-323.18434184511267,-136.84893308521129,-372.6666136934548,-91.53891626584179,-383.348031745349,-133.79099510098973,-259.07608908811926,-159.07927790572938,-354.3982781323181,-100.99392697738188
3,6,24345,15,0,1892.059185896407,146.84326181997218,-0.7471881257420137,18.76103526246968,-1.9603671797724476,39.359145221629426,5.506006363047391,88.54856771848995,10.163688388100582,158.84438654695552,22.74916137663399,220.8911093223968,67.1567495186696,232.00247164075057,12.371941030272183,114.35866698159467,15.225037894687603,200.68808023079563
7,6,26475,10,0,690.0509615664107,1346.3311831762178,30.254028128278602,-27.210762452703193,62.044605835109216,-60.11718864043792,83.2802268587235,-119.23501170383452,67.94731856275894,-195.34049133850976,96.08304862597912,-201.40555001978646,159.82618321418462,-188.29791985004613,75.0056898442183,-179.2989890808749,80.46009331387427,-202.57635864135432
8,6,24428,6,0,1269.9817007249071,192.38130999314856,5.5999908676851655,-0.3476877521556219,12.112189548048036,-1.1011924433747993,22.56579184327825,-1.3168924037286729,30.37803944833217,-4.363441912073313,38.469238546557115,-11.038972886874149,41.833136454902395,-20.095886132903022,27.384769678307975,-3.6134997648427145,35.86404707455813,-5.4558559711056205
0,6,27567,16,0,1874.7820179958146,1997.3252836534452,7.635455007026168,11.442423738315938,-3.746339113319891,-0.4324491403340289,-0.4302353040677645,-24.21161274471683,-4.118849207280846,-1.5065249028455128,-18.90044962476759,-48.406062923360885,-25.120735385946322,-54.961860001531704,-11.712132876987653,-37.284153665297026,-8.155735572447838,-13.585644142622186
5,7,14625,13,0,475.8031697054487,451.0656412758093,-25.22888529622139,-58.46512231186125,-69.24392344646594,-99.64183639054008,-213.33995729722164,-112.71861364622733,-334.76856681912085,-62.22532688919785,-380.454525245836,-27.611443563710395,-385.49417736407503,-92.03950383574103,-293.36738767955705,-96.07146804269684,-360.15460397046957,-42.37787733834364
1,7,15170,1,0,1735.34802188335,742.7381144555551,-58.627167887086436,15.901968888294618,-158.93975880974813,11.836269114819403,-191.35339833070796,16.395158239446346,-316.31395356925185,-34.21433604197284,-421.52062799721807,-91.90074290194059,-486.51954564221705,-156.8338042420179,-255.9868851787778,13.94954995845535,-399.0005057035412,-101.26640230889825
7,7,16162,10,0,720.3049896946893,1319.1204207235146,31.79057770683061,-32.906426187734716,44.84994901661707,-65.97552761818042,54.50201316463927,-113.88489303270443,44.95196888565238,-172.22166784521502,80.37714305912391,-174.74913957021863,140.38917799011153,-147.1114917664636,36.02973005778563,-158.74693599615057,57.13685172735336,-172.95426395139657
3,7,14121,15,0,1891.311997770665,165.6042970824419,-1.2131790540304337,20.598109959159764,-0.5854687542328065,48.50969532934005,9.398507155321797,87.85707746511196,15.773721568798692,161.94689304385133,28.879526672998733,205.59463872663787,63.37244023861717,214.72026176765658,8.811494108355419,115.72989388095516,20.60972531482207,194.55290788955074
6,7,15915,5,0,1110.0694061488964,1168.4117637763015,17.945838230160692,-5.10953171378992,36.67453095314181,-4.918718736232222,67.90160843599642,-7.957584999155643,167.41019299185132,-12.555091769791716,240.60832166979665,-2.3600779507207794,321.04019801238155,-23.465336802568803,118.13018083745533,-13.830794894229712,216.92715641799214,-7.588775242232487
4,7,15183,7,0,0.0,751.0056325422439,0.0,3.0000225001687117,0.0,11.000082500618761,0.0,57.00042750320654,0.0,101.00075750568136,0.0,145.00108750815627,27.260175107038172,209.95521427448196,0.0,77.0005775043312,0.0,132.00099000742512
9,7,15376,14,0,463.09325476592466,861.6015183526955,1.9559783521588088,-12.22331578555088,6.57959547019118,-36.942333472624796,12.899588431583652,-99.484877212995,-24.125958228882155,-220.0361693754512,-95.52794316232335,-268.9570165132674,-155.02389110081864,-222.2316735152998,-1.1382102747522254,-172.56623998761813,-49.030241952565405,-255.19209281385167
0,7,17393,16,0,1882.4174730028408,2008.7677073917612,-11.381794120346058,-11.874872878649967,-10.289368799431713,-19.285464421083134,-6.2943329586616965,-43.471842379368134,-17.276899352262944,-29.407940802769648,-19.304840351614303,-49.96461043079603,-38.15172418647353,-78.6116138204677,-19.758363253852394,-26.805928898233105,-13.586045002638912,-21.696056270063764
2,7,14653,4,0,316.0906144969516,468.1029652190197,-13.352202946392765,-5.583036551310045,-32.808556769391714,-3.5179716428570487,-67.94640345846963,5.4835201406071405,-93.13953046465193,43.336884497534406,-76.65756823101302,77.3450772361893,-93.58054447340099,94.65431640141114,-85.47540182293153,25.429253712301545,-80.34175748511456,67.59800204995344
8,7,14174,6,0,1275.581691592592,192.03362224099288,6.512198680362872,-0.7535046912191774,11.602785743274579,-1.0212706884426268,16.10816283686586,-3.0794406754514227,27.167320411610035,-4.120125043691616,31.56022845583289,-14.07181860749779,46.271781512568616,-21.669231233967228,23.02725461258433,-3.6596365512419027,32.001903354964725,-8.252843208188693
8,8,27809,6,0,1282.093890272955,191.28011754977376,5.090587062911709,-0.2677659972234494,10.453602295230214,-0.2156999603538736,15.272580130259941,-2.5123073214679152,23.75185752651009,-4.354663527730821,19.287463530511104,-16.238698463849886,50.279305647019555,-22.778144932381025,18.265849900284138,-3.2622494686985135,26.35704899850907,-9.93778044349935
7,8,29748,10,0,752.09556740152,1286.21399453578,13.059371309786455,-33.0691014304457,21.23562102361427,-59.1178230633966,12.961084009109072,-119.18180044043696,18.415487478765048,-142.4591700009164,63.77705224252703,-133.04974573802886,119.47726868964615,-107.49927695313409,5.902712727649714,-135.22330269807185,34.03844279086991,-141.28836137934854
5,8,28150,13,0,450.5742844092273,392.60051896394805,-44.01503815024455,-41.17671407867885,-109.3674769420785,-60.169301254130744,-232.32107631170035,-46.03956528983469,-327.6432653558992,12.045785638512823,-366.6249395849704,37.82835683012178,-320.61466837803863,-38.13746150249665,-296.42932906869385,-23.809220469316585,-345.91160091703586,21.500796350052894
3,8,27799,15,0,1890.0988187166345,186.2024070416016,0.6277102997976272,27.911585370180287,7.466373542819837,49.18942249686052,14.332308210044632,74.99952175996523,17.18540507446005,161.32893500916617,47.24225068195983,188.4363052708757,57.48751452972101,192.72311964573083,12.124055567873029,119.48524132532609,24.70952855640644,181.53196410076734
9,8,28983,14,0,465.0492331180835,849.3782025671446,4.623617118032371,-24.71901768707391,9.753569598004788,-55.10135399862486,6.100059242581779,-119.93331509568372,-33.36202498877458,-227.10276507898675,-117.46944851366692,-244.9835008628651,-163.0755722504109,-199.07911080567874,-15.62115648557085,-188.7881589095964,-77.93632040537494,-245.79324779886383
2,8,28280,4,0,302.7384115505588,462.5199286677097,-19.45635382299895,2.0650649084529955,-38.698242803860175,3.676726872460165,-66.7942621478089,20.86778477307189,-71.1997792889261,63.90991436387742,-70.62313665827537,87.8417827886368,-73.79571789015637,96.95937084372929,-79.154518389504,38.90540138669314,-60.529031066547475,80.49854579724536
4,8,28856,7,0,0.0,754.0056550424127,0.0,8.000060000450048,0.0,26.000195001462547,0.0,63.00047250354396,0.0,117.00087750658169,0.0,158.00118500888755,30.080047263448886,218.03741851891758,0.0,81.00060750455646,0.0,132.00099000742523
