,Unnamed: 0,TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,dt6_n0_dx,dt6_n0_dy,dt10_n0_dx,dt10_n0_dy,track_id_unique_pred,track_id_parent_pred
22,22,5,2,41779,13,0,218.25320809752688,346.56095367411336,-35.81742607163528,8.433219558999099,-64.10825275699347,22.23034482051811,-95.32218904419884,58.08535092834751,-134.30386327327005,83.86792211995646,-88.29359206633828,7.902103787338035,73.31863328039478,51.60291454947259,-113.59052460533549,67.54036163988758,-124.27194265722972,25.288282804739648,3,0
23,23,0,2,44691,16,0,1863.069885118827,1960.0411299881484,-0.410775369838575,21.92064850537986,7.593283669706807,35.777628762451506,3.5563973045398143,23.698509522674843,-7.100352551567539,-0.07254629491717424,-13.550157290276275,-29.763912575962195,-25.504168668785496,-34.606674010992954,-7.188316747779938,-11.12190925806385,-13.408602508958664,-17.677706336234678,10,0
24,24,9,2,42458,14,0,471.1492923606653,729.4448874714609,-9.194247869492813,-40.409609106383535,-21.72121572815263,-68.85484381391268,-39.46208423135636,-107.169449983303,-123.5695077562487,-125.05018576718136,-169.1756314929927,-79.14579570999501,-184.4691194527108,-64.43610123730002,-84.03637964795672,-125.85993270318008,-153.37307359686042,-102.15210077316463,7,0
25,25,3,2,41661,15,0,1904.431126926679,261.20192880156685,-4.307635047658779,20.132262161830173,-2.208252642171601,44.48571956536085,2.8530968644154195,86.32941324920097,32.909942471915194,113.43678351091052,43.15520631967638,117.72359788576557,60.334069203692465,121.34065505262322,10.37722034636181,106.53244234080208,54.784808488397395,117.64380465915592,9,0
26,26,1,2,42525,1,0,1510.361924244224,761.3048409075908,-31.00078753965181,-4.617176493580359,-42.71584485316657,-15.84869433900269,-164.04152632729938,-111.33410768528904,-210.8644160661329,-124.15102586236307,-268.8877558432407,-207.71463236098512,-271.44236438880057,-254.1766667036792,-183.02576413969481,-113.89548199347132,-248.2362109892208,-161.97275356676494,1,0
27,27,8,2,41566,6,0,1297.3664704032146,188.76781022830585,1.2424758019615183,-0.39382453855481,2.993269770024199,-0.7499421472305983,8.479277396250154,-1.842356206262906,4.014883400251165,-13.72639114238197,35.006725516759616,-20.26583761091311,105.85937391554606,-33.196863739700746,11.084468868249132,-7.425473122031432,14.448366776594412,-16.482386368060304,2,0
28,28,2,3,58921,4,0,242.20938048401126,543.018474464955,-2.776334218072776,2.429567990253986,-10.094105591727898,7.34323699139145,-17.3560012031474,14.131361619499446,-2.847839418758753,17.712014623233813,49.480305111720895,21.62565695930244,96.4009230009924,26.965653385798873,-13.266686823608891,16.460825046483933,21.479738196084384,23.2241670142937,4,0
29,29,7,3,59951,10,0,786.13401019239,1144.9256331564313,14.548122561423385,-0.5543520031353637,29.73860945165711,8.238615641319711,63.74313458820552,13.10763016974033,116.48726519077444,55.38684420139657,161.9754242429128,83.34809985316974,217.66231608256612,128.31449145509214,85.43882589877626,33.78908442621446,142.08913750502086,69.6043949276841,6,0
30,30,6,3,60011,5,0,1339.4573448731132,1165.6842125533306,11.220382945579786,0.3674732722504359,37.17697596268727,-1.1500807844308838,81.43544973742723,-14.776548455381091,131.8674930277209,-31.813697736096398,181.6125257105721,-52.832676673861435,240.1523977420591,-83.65439570758555,105.13995299692148,-28.543925465364733,156.73150226531197,-41.19640285000719,5,0
31,31,9,3,59024,14,0,387.1129127127086,603.5849547682807,-19.547601109107234,-10.940452928852663,-39.533128108291976,0.8097469359987599,-69.3366939489037,23.70783193001546,-99.92003695151884,60.0792140447287,-118.05995679301151,56.97351988644243,-150.24721432045715,37.45619155648501,-85.13925184503597,46.71413699318509,-100.43273980475401,61.4238314658801,7,0
32,32,4,3,59549,7,0,0.0,886.006645049838,0.0,10.000075000562331,0.0,26.00019500146232,25.32107363535039,62.30747050804291,30.94028646089622,94.86485560357357,42.32942118268981,121.11486471998795,50.113188861446865,144.5977372722325,30.080047263448893,86.03642851149229,42.1833459492414,105.8602213591073,8,0
33,33,1,3,59094,1,0,1327.3361601045292,647.4093589141195,-13.50876621839734,3.428012639495023,-27.83865192643816,-10.255543868891776,-65.21044684952608,-48.07727157329362,-89.63417541715239,-140.51459510474606,-89.19474416191952,-152.04936912665883,-164.00054795716756,-243.1272847939764,-85.86199170354598,-93.81915036751377,-88.41660024910584,-140.2811847102078,1,0
34,34,3,3,58628,15,0,1914.8083472730407,367.7343711423688,5.38317717062273,3.4645646667107712,22.532722125553388,6.9043411701084105,44.40758814203559,11.111362318353827,41.29026684818496,11.77588740064084,92.87470728211606,15.763605983345027,0.0,0.0,32.77798597331457,11.191155544963463,49.95684885733068,14.808212711821113,9,0
35,35,5,3,58687,13,0,104.66268349219143,414.10131531400094,-9.314039032578776,9.352882398097961,-20.713338667934565,16.327560480068882,-10.681418051894257,-42.25207883514793,123.16882966046437,-33.387617139633,214.1786512849099,-31.028309472941146,237.1844192007317,-18.4049089802478,25.29693253899721,-59.63825785254954,186.90915788573028,-15.937447090414992,3,0
36,36,0,3,61375,16,0,1855.881568371047,1948.9192207300848,7.231064280179452,9.883876230880787,0.08796419621239693,11.049362963146674,-6.2202857611787294,-6.555797078170826,-4.5857112958667585,-13.298059738065374,-23.553057009352642,-40.65055917230257,-52.28219621929884,-75.68610579057554,-6.3618405424963385,-18.642003317898343,-18.31585192100556,-23.48476475292909,10,0
37,37,8,3,58336,6,0,1308.450939271464,181.3423371062744,-1.3090192230390585,-3.3805334727792613,-7.069585467997968,-6.3009180203505375,3.3638979083452796,-9.05691324602887,39.139808790662975,-13.400491450432328,149.9666080902773,-43.94529990624403,191.16972169255428,-75.6007799692299,23.922256648510484,-12.840364488881676,94.77490504729693,-25.77139061766931,2,0
38,38,5,4,92318,13,0,129.95961603118866,354.46305746145134,43.234417263456706,5.757689808485337,97.87189712146716,26.25064071291655,161.61222534673306,43.700810762134545,214.72459503480297,32.0412209625141,200.62240553034408,40.99252055188828,206.0346344999054,28.632366715403123,188.8817187459127,28.609948379608397,211.88748666173458,41.23334887230175,3,0
39,39,4,4,93377,7,0,30.080047263448893,972.0430735613304,-0.12167951245978514,7.135347628826821,0.8602391974473385,8.828427092081256,12.103298685792515,19.823792847614985,16.204154451214993,49.138561149455654,21.091185356747985,70.68431295690073,22.96352765039866,112.2927379823317,12.249373919240925,35.07843620849565,20.033141597997986,58.561308760740175,8,0
40,40,3,4,92359,15,0,1947.5863332463555,378.92552668733236,2.5183040766285103,-1.6067758667975345,8.512280874870385,0.5847318556773757,17.178862884016098,3.617057166857649,0.0,0.0,0.0,0.0,0.0,0.0,60.096721308801534,4.5724504383815665,0.0,0.0,9,0
41,41,6,4,93596,5,0,1444.5972978700347,1137.1402870879656,16.817829810763442,-2.9467637078892035,26.72754003079945,-3.2697722707316643,51.59154926839052,-12.652477384642452,98.94032117075176,-37.71588412609322,161.32890296584603,-73.74255956499064,181.3071400907679,-83.93308412880742,76.47257271365059,-24.288751208496706,135.0124447451376,-55.11047024222079,5,0
42,42,7,4,93656,10,0,871.5728360911662,1178.7147175826458,14.918150711458225,11.067198125519779,31.0484392919982,21.597759775182112,56.6503116062446,35.81531050146964,98.83240136961308,65.24447128309316,149.397891074359,114.12248289424132,167.3360974160435,132.2650568996562,76.53659834413656,49.55901542695528,132.22349018378986,94.5254070288777,6,0
43,43,1,4,92645,1,0,1241.4741684009832,553.5902085466057,-4.352341573607191,-46.79418151277184,-3.7721837136064096,-46.69544473723226,-2.5546085455598586,-46.46203434269403,-25.79399532742809,-92.29081008208249,-93.24741707593377,-177.17355258261009,-80.97920600176327,-158.14871107225338,-3.3327524583735335,-58.23021875914503,-78.13855625362156,-149.30813442646254,1,0
44,44,2,4,92649,4,0,228.94269366040245,559.479299511439,5.6613867235816135,0.4927645726668288,10.41884740485014,1.25118957674988,34.74642501969328,6.763341967809764,90.82559060506287,3.7116623012452687,124.40086842275696,13.157098716687985,152.14186379109574,3.646549965958344,62.74699193532979,5.164831912818499,109.66760982460129,10.50482833931494,7,0
45,45,9,4,92796,14,0,301.9736608676726,650.2990917614659,-8.770422428890697,4.9429755950020535,-14.78078510648288,13.365077051543608,-15.293487959718053,14.709694472694993,-56.34936248153971,0.29319296254857363,-65.10712130199732,-30.75123464409285,-58.745487944616784,-46.712605969934884,-32.92070494797554,10.25938289325734,-65.10796247542117,-9.257945436700084,4,0
46,46,0,4,94874,16,0,1849.5197278285507,1930.2772174121865,1.65039311982423,0.7519462343377654,1.77612924662958,5.343943579832967,-11.954011378509223,-4.842761435030752,-34.465572768512395,-46.43165639196922,-53.41429658185461,-66.71377999179572,-51.981064926157856,-76.04997506471955,-17.191216466856307,-22.00855585440422,-45.9203556768025,-57.0441024726772,10,0
47,47,8,4,92079,6,0,1332.3731959199745,168.50197261739274,4.745931631735402,-0.3147862759102225,15.2175521421525,-0.560126961550651,70.8526483987864,-12.931026128787634,176.58637828399102,-66.43905468497503,155.99357651301648,-68.2384775939837,151.05138327265013,-102.76700590436542,126.04435144176682,-31.104935417362363,167.24746504404382,-62.760415480348215,2,0
48,48,8,5,105472,6,0,1458.4175473617413,137.39703720003038,39.52758175064287,-29.26960799890337,50.54202684222422,-35.33411926761268,41.20311360227697,-31.655480062985873,29.78842855193284,-74.13785189275734,15.502683233094105,-83.55248343760691,11.920295646286831,-111.9786527034132,29.949225071249657,-37.13354217662136,25.007031830883307,-71.66207048700306,2,0
49,49,5,5,105895,13,0,318.84133477710134,383.0730058410598,14.811721691773473,9.666943644820948,25.84287628889029,3.4312725829057062,23.005767915821878,12.623400492693353,6.426476279512203,2.4724048454951912,-16.51831045760531,-4.8686449833546135,-35.926360510230325,5.509333153235161,11.740686784431432,12.38257217227988,17.152915753992716,0.022418335794725408,3,0
50,50,3,5,105896,15,0,2007.6830545551568,383.49797712571404,31.332238059537765,-10.495179604732584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
51,51,4,5,106970,7,0,42.32942118268981,1007.121509769826,2.070545179274788,11.783598816252836,3.954780531974073,14.060124940960007,7.7837676787570675,23.482872552244547,9.863782119309091,59.26992601237453,10.640352818671202,111.53808543580726,27.013905059033323,155.34012707321338,8.841811437507062,35.60587674840508,10.714153731157737,77.21430177383606,8,0
52,52,1,5,106073,1,0,1238.1414159426095,495.3599897874608,-4.194320029017035,-16.534232228345218,-22.461242869054562,-34.06059132293745,-74.80580379524805,-91.07791566731754,-84.06656031851685,-110.51788678886592,-59.68716317802614,-68.75030639291464,-89.72551079028244,-104.93030404178512,-89.91466461756022,-118.94333382346508,-77.64645354338973,-99.91849231310837,1,0
53,53,6,5,107136,5,0,1521.0698705836853,1112.8515358794687,8.772424095129281,-5.638504608218228,22.467748457101155,-13.42713291759651,58.53987203148698,-30.82171903372409,96.64723808541409,-51.33910427746014,111.63371105427382,-57.42946394418846,109.56886110015377,-56.49523318437423,84.85633025219545,-49.45380835649394,104.83456737711731,-59.64433292031072,5,0
54,54,2,5,106177,4,0,291.6896855957322,564.6441314242575,18.34214563126187,-1.8536928469649183,28.07859866973309,-1.4531696115732302,46.9206178892715,5.339996426496441,70.96435709193656,0.8453005915192762,105.36981265106493,0.3554109280254352,134.49817043837308,-10.982579742334108,61.65387648742717,7.992266803869484,89.39487185576598,-1.5182819468601565,7,0
55,55,7,5,107340,10,0,948.1094344353028,1228.273733009601,11.826982737955973,7.211442762201386,22.295803025476516,15.685455856137875,55.6868918396533,44.966391601922396,82.14430922190991,76.99099110632666,94.74339805677981,83.82489769212361,0.0,0.0,72.86129273022243,64.56346746728605,90.79949907190692,82.70604147270092,6,0
56,56,9,5,106334,14,0,269.05295591969707,660.5584746547232,-11.388678099027233,-5.31592581373252,-23.428657533564177,-9.966189930708763,-32.18725752744564,-19.517328329957426,-31.89145815026493,-49.83435076602427,-39.52617287834832,-65.53915476588656,-66.07418013469453,-104.20353640184692,-32.18641635402179,-41.010617537350186,-25.82478299664124,-56.971988863192216,4,0
57,57,0,5,108517,16,0,1832.3285113616946,1908.268661557782,-3.0512207117972143,-7.341542585146044,-17.274356301656102,-24.423100537565013,-28.729139209946197,-35.03554661827297,-37.73436736785948,-57.9468448586415,-29.314988760275355,-35.25461395242519,28.85977704327229,70.2448309434385,-36.22308011499831,-44.70522413739151,-34.78984845930154,-54.04141921031533,10,0
58,58,2,6,122941,4,0,353.3435620831594,572.636398228127,3.4447112564728286,-3.2133714624342247,9.310480604509394,-7.146966212350208,27.740995368338808,-9.51054875072964,70.32951799441236,-16.553306446950046,60.78997704849348,-31.1825611039294,66.33042274497853,-70.62233000552402,43.715936163637764,-7.636855875844049,72.84429395094594,-18.974846546203594,7,0
59,59,9,6,123030,14,0,236.86653956567528,619.5478571173729,-4.569266505415271,-2.2238227037254314,0.2949582037568632,-8.823733228674088,6.361633357380555,-15.961371325842038,-25.290648563782238,-44.288852831593196,-53.75295714218746,-80.91630928723488,-58.27735891432364,-70.10107280270017,-7.339756524326532,-24.528537228536376,-33.88776378067273,-63.192918864496725,4,0
60,60,0,6,125159,16,0,1796.1054312466958,1863.5634374203905,-1.4828745937079475,-8.415065696543024,-1.511287252861166,-13.24162072125,1.4332316556967726,-9.336195072923829,56.8113707063751,93.2869843030617,70.01887419566378,124.33252502067444,28.047920787353405,16.815475984486962,6.9080913547229565,9.450610184966306,65.0828571582706,114.95005508083,10,0
61,61,7,6,124169,10,0,1020.9707271655252,1292.8372004768871,3.997469439729457,6.875091071862018,9.283016491687476,12.427523639040599,17.938206341684467,18.142574005414872,0.0,0.0,0.0,0.0,0.0,0.0,21.882105326557394,19.261430224837564,0.0,0.0,6,0
62,62,8,6,122150,6,0,1488.366772432991,100.26349502340904,7.970522419077043,-28.52305060892955,-0.16079651931681838,-37.00430971613601,-4.9421932403663495,-34.528528310381716,-14.535712854042911,-65.67477964335441,-22.229586301625663,-73.71334700147173,-9.355679849796617,-100.26349502340904,-14.446541838155555,-46.41894126098556,-18.028929424962822,-74.84511052679184,2,0
63,63,1,6,122643,1,0,1148.2267513250495,376.4166559639956,2.059778260324265,8.467529167783255,5.848104299043372,8.425447034599188,12.268211074170495,19.024841510356733,8.149766492012304,21.93423513685832,-11.923351819398933,-5.465464247087481,-35.16825560825282,-34.12280590989951,30.227501439534077,50.19302743055045,0.189153827277778,14.013029781679961,1,0
64,64,5,6,122666,13,0,330.5820215615328,395.4555780133397,-7.142585946521647,-6.566637393888584,-5.314210504919232,-9.910167326784688,5.4122289695612835,-12.360153836485155,-67.31337452131051,-8.290031292810284,-64.75320591475797,-1.988228860294157,-75.51288309003706,23.54819104611488,-28.258997242036727,-17.251217155634492,-47.667047294661764,-6.873239019044718,3,0
65,65,4,6,123745,7,0,51.17123262019687,1042.727386518231,-0.9879386336514102,8.171003395215166,1.0219706818020309,23.66404926396945,1.872342293650675,41.60842502543096,10.063194205451317,100.19618347367054,27.003588272996982,129.6342374810065,28.72296049826464,145.03201080626832,1.7985413811641422,75.9322086874022,18.17209362152625,119.73425032480827,8,0
66,66,6,6,123779,5,0,1605.9262008358808,1063.397727522975,7.1746546970789495,-1.37448543180426,11.790907833218625,-1.8852959209662004,19.97823712492185,-10.19052456381678,24.362664200418976,-6.5516999918238525,35.3596276670121,-12.235967103346633,54.75668899201583,-17.20347713576166,26.777380802078373,-7.9756555876945185,24.712530847958302,-7.041424827880293,5,0
67,67,5,7,142882,13,0,302.323024319496,378.2043608577052,-35.960597107886656,10.70743172977893,-39.05437727927375,8.961185862824209,-19.40805005262501,10.377978136589775,-42.690633522777034,15.938605277009804,-41.49767265790712,37.51752628321793,-30.34069129555945,91.78532009605976,-36.49420867272124,15.262988295340335,-47.253885848000316,40.799408201749365,3,0
68,68,9,7,143251,14,0,229.52678304134875,595.0193198888368,-10.173409976367566,-9.151044555091064,-17.950892039455713,-19.760315603056824,-26.54800725634621,-38.66438163596035,-57.48963548433528,-53.140314246196354,-64.4827077203734,-35.08784906164453,-50.42214561649172,-46.12607616419574,-46.413200617860916,-56.3877720586985,-50.9376023899971,-45.57253557416379,4,0
69,69,4,7,144263,7,0,52.96977400136101,1118.6595952056332,8.201650217258482,13.309751556753323,8.264652824287175,24.263974786268363,16.37355224036211,43.80204163740609,19.81921731762953,56.216263586106386,29.50319712612136,76.40959143081113,45.772590254075716,89.4929877588031,25.205046891832843,53.70202879360431,26.924419117100488,69.09980211886614,8,0
70,70,7,7,144567,10,0,1042.8528324920826,1312.0986307017247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
71,71,1,7,142948,1,0,1178.4542527645835,426.60968339454604,-18.11941643046612,-24.11130347847968,-22.077734947521773,-28.258792293692125,-30.038347612256302,-36.179997648870476,-57.05882576014665,-71.91602664207541,-72.72915655664109,-96.2700023701408,-88.14562330583885,-113.8422841351649,-42.15085325893301,-55.65849167763793,-65.39575704778689,-84.31583334044996,1,0
72,72,8,7,142313,6,0,1473.9202305948354,53.84455376242346,-0.20620139317270514,-11.093105729240897,-0.08917101588735933,-19.25583838236885,-3.582387586807272,-28.426169265806273,-0.8083583593981984,-38.369892374798155,0.0,0.0,0.0,0.0,-7.783044463470105,-27.29440574048616,5.090861988358939,-53.84455376242346,2,0
73,73,6,7,144153,5,0,1632.7035816379596,1055.4220719352802,-3.1112029735834312,4.285453872766993,-2.414716601659393,1.423955595870666,-2.064849954120064,0.9342307598142272,17.3533156449123,-8.000549449631535,40.42318029812032,-12.287642869749787,73.85897914651105,-25.37748775349133,8.582246864933722,-4.26031151565212,27.97930818993745,-9.22782154806714,5,0
74,74,2,7,143198,4,0,397.0594982467972,564.9995423522829,17.614775871274052,-5.896309112455697,26.61358183077459,-8.916450571105997,29.128357787308172,-11.337990670359545,16.36378881508659,-49.24182325878496,34.27203055404806,-82.4736753685246,42.460115992874826,-92.18804651777776,17.07404088485572,-23.54570522808536,22.61448658134077,-62.985474129679965,7,0
75,75,0,7,145566,16,0,1803.013522601419,1873.0140476053568,31.36733897036493,51.5818119937012,49.903279351652145,83.83637411809536,58.17476580354764,105.49944489586369,43.09252473371794,55.05561852350365,18.63049861912623,10.3954219661166,-16.111805142275447,-45.5140936377577,63.11078284094083,114.88191483570812,21.13982943263045,7.364865799520657,10,0
76,76,9,8,163587,14,0,183.11358242348786,538.6315478301382,3.7896585670788454,6.3941866396766045,-11.076434866474356,3.247457812502148,-4.524401772136173,10.815236484534692,-13.270807192093795,4.0058730937142855,7.571303230683839,8.347366686220651,14.586713253944339,-1.0409412258354678,-18.06950710251249,21.29992299705395,-4.008944998630796,10.261695894502736,4,0
77,77,6,8,164486,5,0,1641.2858285028929,1051.1617604196285,5.506315351942476,-2.7766569077641634,8.771068779978577,-3.740237933979415,19.397061325003733,-4.967510032415022,54.50005122546304,-16.014752903769704,82.55041635726435,-29.575009806361088,112.39540096477549,-46.46116359996881,31.84093343318659,-8.027331354097669,65.27673228157732,-21.117176237839203,5,0
78,78,4,8,164677,7,0,78.17482089319384,1172.3616239992375,-3.769220501506752,1.273598874833624,-5.3858295742033135,2.514234792502066,1.719372225267648,15.397773325261824,11.619316752409716,31.411851547073642,32.16281800584028,45.04468749227749,41.47266961594352,74.83900721013651,4.298150234288514,22.70756263720682,20.56754336224288,35.7909589651988,8,0
79,79,2,8,163589,4,0,414.1335391316529,541.4538371241974,-1.2301886329956346,-14.599140787165195,-0.7102520697691261,-25.696118030699612,5.540445696485051,-39.43976890159462,22.31243555184369,-62.87570831165596,27.61653273009341,-84.3895998515585,13.272471192794173,-142.80466803007903,17.19798966919234,-58.92797014043924,25.3860751080191,-68.6423412896924,7,0
